STATION ID,TIME,LAST UPDATED,NAME,BIKE_STANDS,AVAILABLE_BIKE_STANDS,AVAILABLE_BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
28,2023-12-04 14:30:02,2023-12-04 14:25:12,MOUNTJOY SQUARE WEST,30,27,3,OPEN,Mountjoy Square West,53.3563,-6.25859
29,2023-12-04 14:30:02,2023-12-04 14:26:10,ORMOND QUAY UPPER,29,18,11,OPEN,Ormond Quay Upper,53.3461,-6.268
30,2023-12-04 14:30:02,2023-12-04 14:26:22,PARNELL SQUARE NORTH,20,20,0,OPEN,Parnell Square North,53.3535,-6.26531
31,2023-12-04 14:30:02,2023-12-04 14:26:48,PARNELL STREET,20,5,14,OPEN,Parnell Street,53.3509,-6.26512
32,2023-12-04 14:30:02,2023-12-04 14:25:28,PEARSE STREET,30,20,10,OPEN,Pearse Street,53.3443,-6.25043
33,2023-12-04 14:30:02,2023-12-04 14:27:02,PRINCES STREET / O'CONNELL STREET,23,14,9,OPEN,Princes Street / O'Connell Street,53.349,-6.26031
34,2023-12-04 14:30:02,2023-12-04 14:25:48,PORTOBELLO HARBOUR,30,25,5,OPEN,Portobello Harbour,53.3304,-6.26516
35,2023-12-04 14:30:02,2023-12-04 14:26:09,SMITHFIELD,30,29,1,OPEN,Smithfield,53.3477,-6.27821
36,2023-12-04 14:30:02,2023-12-04 14:24:41,ST. STEPHEN'S GREEN EAST,40,14,26,OPEN,St. Stephen's Green East,53.3378,-6.25603
37,2023-12-04 14:30:02,2023-12-04 14:23:52,ST. STEPHEN'S GREEN SOUTH,30,24,6,OPEN,St. Stephen's Green South,53.3375,-6.26199
38,2023-12-04 14:30:02,2023-12-04 14:25:30,TALBOT STREET,40,17,23,OPEN,Talbot Street,53.351,-6.25294
39,2023-12-04 14:30:02,2023-12-04 14:29:31,WILTON TERRACE,20,19,1,OPEN,Wilton Terrace,53.3324,-6.25272
40,2023-12-04 14:30:02,2023-12-04 14:29:15,JERVIS STREET,21,4,17,OPEN,Jervis Street,53.3483,-6.26665
41,2023-12-04 14:30:02,2023-12-04 14:22:41,HARCOURT TERRACE,20,20,0,OPEN,Harcourt Terrace,53.3328,-6.25794
42,2023-12-04 14:30:02,2023-12-04 14:23:24,SMITHFIELD NORTH,30,30,0,OPEN,Smithfield North,53.3496,-6.2782
43,2023-12-04 14:30:02,2023-12-04 14:24:18,PORTOBELLO ROAD,30,30,0,OPEN,Portobello Road,53.3301,-6.26804
44,2023-12-04 14:30:02,2023-12-04 14:24:33,UPPER SHERRARD STREET,30,30,0,OPEN,Upper Sherrard Street,53.3584,-6.26064
45,2023-12-04 14:30:02,2023-12-04 14:26:19,DEVERELL PLACE,30,13,17,OPEN,Deverell Place,53.3515,-6.25527
47,2023-12-04 14:30:02,2023-12-04 14:22:53,HERBERT STREET,40,26,14,OPEN,Herbert Street,53.3357,-6.24551
48,2023-12-04 14:30:02,2023-12-04 14:23:53,EXCISE WALK,40,37,3,OPEN,Excise Walk,53.3478,-6.24424
49,2023-12-04 14:30:02,2023-12-04 14:25:59,GUILD STREET,40,28,12,OPEN,Guild Street,53.3479,-6.24093
50,2023-12-04 14:30:02,2023-12-04 14:26:34,GEORGES LANE,40,40,0,OPEN,George's Lane,53.3502,-6.2797
51,2023-12-04 14:30:02,2023-12-04 14:27:57,YORK STREET WEST,40,35,5,OPEN,York Street West,53.3393,-6.2647
52,2023-12-04 14:30:02,2023-12-04 14:23:28,YORK STREET EAST,32,9,23,OPEN,York Street East,53.3388,-6.262
53,2023-12-04 14:30:02,2023-12-04 14:27:08,NEWMAN HOUSE,40,23,17,OPEN,Newman House,53.3371,-6.26059
54,2023-12-04 14:30:02,2023-12-04 14:25:26,CLONMEL STREET,33,22,11,OPEN,Clonmel Street,53.336,-6.26298
55,2023-12-04 14:30:02,2023-12-04 14:25:52,HATCH STREET,36,12,24,OPEN,Hatch Street,53.334,-6.26071
56,2023-12-04 14:30:02,2023-12-04 14:23:01,MOUNT STREET LOWER,40,4,36,OPEN,Mount Street Lower,53.338,-6.24153
57,2023-12-04 14:30:02,2023-12-04 14:22:37,GRATTAN STREET,23,1,22,OPEN,Grattan Street,53.3396,-6.24378
58,2023-12-04 14:30:02,2023-12-04 14:24:38,SIR PATRICK DUN'S,40,12,28,OPEN,Sir Patrick's Dun,53.3392,-6.24064
59,2023-12-04 14:30:02,2023-12-04 14:25:59,DENMARK STREET GREAT,20,17,2,OPEN,Denmark Street Great,53.3556,-6.2614
60,2023-12-04 14:30:02,2023-12-04 14:26:17,NORTH CIRCULAR ROAD,30,19,11,OPEN,North Circular Road,53.3596,-6.26035
61,2023-12-04 14:30:02,2023-12-04 14:22:01,HARDWICKE PLACE,25,25,0,OPEN,Hardwicke Place,53.357,-6.26323
62,2023-12-04 14:30:02,2023-12-04 14:23:28,LIME STREET,40,17,23,OPEN,Lime Street,53.346,-6.24358
63,2023-12-04 14:30:02,2023-12-04 14:24:16,FENIAN STREET,35,19,16,OPEN,Fenian Street,53.3414,-6.24672
64,2023-12-04 14:30:02,2023-12-04 14:25:17,SANDWITH STREET,40,13,27,OPEN,Sandwith Street,53.3452,-6.24716
65,2023-12-04 14:30:02,2023-12-04 14:26:23,CONVENTION CENTRE,40,2,38,OPEN,Convention Centre,53.3474,-6.23852
66,2023-12-04 14:30:02,2023-12-04 14:28:11,NEW CENTRAL BANK,40,9,31,OPEN,New Central Bank,53.3471,-6.23475
67,2023-12-04 14:30:02,2023-12-04 14:23:52,THE POINT,40,38,2,OPEN,The Point,53.3469,-6.23085
68,2023-12-04 14:30:02,2023-12-04 14:24:21,HANOVER QUAY,40,23,17,OPEN,Hanover Quay,53.3441,-6.23715
69,2023-12-04 14:30:02,2023-12-04 14:28:08,GRAND CANAL DOCK,40,5,35,OPEN,Grand Canal Dock,53.3426,-6.2387
71,2023-12-04 14:30:02,2023-12-04 14:24:49,KEVIN STREET,40,20,20,OPEN,Kevin Street,53.3378,-6.2677
72,2023-12-04 14:30:02,2023-12-04 14:23:24,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717
73,2023-12-04 14:30:02,2023-12-04 14:24:25,FRANCIS STREET,30,29,1,OPEN,Francis Street,53.3421,-6.27523
74,2023-12-04 14:30:02,2023-12-04 14:25:28,OLIVER BOND STREET,30,12,18,OPEN,Oliver Bond Street,53.3439,-6.28053
75,2023-12-04 14:30:02,2023-12-04 14:25:52,JAMES STREET,40,35,5,OPEN,James Street,53.3435,-6.28741
76,2023-12-04 14:30:02,2023-12-04 14:22:09,MARKET STREET SOUTH,38,25,13,OPEN,Market Street South,53.3423,-6.28766
77,2023-12-04 14:30:02,2023-12-04 14:23:18,WOLFE TONE STREET,29,21,8,OPEN,Wolfe Tone Street,53.3489,-6.26746
78,2023-12-04 14:30:02,2023-12-04 14:24:17,MATER HOSPITAL,40,40,0,OPEN,Mater Hospital,53.36,-6.26483
79,2023-12-04 14:30:02,2023-12-04 14:25:25,ECCLES STREET EAST,27,20,7,OPEN,Eccles Street East,53.3581,-6.2656
80,2023-12-04 14:30:02,2023-12-04 14:29:34,ST JAMES HOSPITAL (LUAS),40,21,19,OPEN,St James Hospital (Luas),53.3414,-6.29295
82,2023-12-04 14:30:02,2023-12-04 14:22:25,MOUNT BROWN,22,21,1,OPEN,Mount Brown,53.3416,-6.29719
83,2023-12-04 14:30:02,2023-12-04 14:24:08,EMMET ROAD,40,30,0,OPEN,Emmet Road,53.3407,-6.30819
84,2023-12-04 14:30:02,2023-12-04 14:24:58,BROOKFIELD ROAD,30,29,1,OPEN,Brookfield Road,53.339,-6.30022
85,2023-12-04 14:30:02,2023-12-04 14:26:23,ROTHE ABBEY,35,31,4,OPEN,Rothe Abbey,53.3388,-6.30395
86,2023-12-04 14:30:02,2023-12-04 14:25:16,PARKGATE STREET,38,38,0,OPEN,Parkgate Street,53.348,-6.2918
87,2023-12-04 14:30:02,2023-12-04 14:28:37,COLLINS BARRACKS MUSEUM,38,32,6,OPEN,Collins Barracks Museum,53.3475,-6.28525
88,2023-12-04 14:30:02,2023-12-04 14:28:37,BLACKHALL PLACE,30,29,1,OPEN,Blackhall Place,53.3488,-6.28164
89,2023-12-04 14:30:02,2023-12-04 14:25:26,FITZWILLIAM SQUARE EAST,40,28,12,OPEN,Fitzwilliam Square East,53.3352,-6.2509
90,2023-12-04 14:30:02,2023-12-04 14:29:07,BENSON STREET,40,15,25,OPEN,Benson Street,53.3442,-6.23345
91,2023-12-04 14:30:02,2023-12-04 14:23:14,SOUTH DOCK ROAD,30,14,16,OPEN,South Dock Road,53.3418,-6.23129
92,2023-12-04 14:30:02,2023-12-04 14:24:06,HEUSTON BRIDGE (NORTH),40,18,22,OPEN,Heuston Bridge (North),53.3478,-6.29243
93,2023-12-04 14:30:02,2023-12-04 14:24:25,HEUSTON STATION (CENTRAL),40,39,1,OPEN,Heuston Station (Central),53.3466,-6.29692
94,2023-12-04 14:30:02,2023-12-04 14:25:04,HEUSTON STATION (CAR PARK),40,30,10,OPEN,Heuston Station (Car Park),53.347,-6.2978
95,2023-12-04 14:30:02,2023-12-04 14:26:11,ROYAL HOSPITAL,40,35,5,OPEN,Royal Hospital,53.3439,-6.29706
96,2023-12-04 14:30:02,2023-12-04 14:22:01,KILMAINHAM LANE,30,30,0,OPEN,Kilmainham Lane,53.3418,-6.30509
97,2023-12-04 14:30:02,2023-12-04 14:29:00,KILMAINHAM GAOL,40,23,17,OPEN,Kilmainham Gaol,53.3421,-6.31002
98,2023-12-04 14:30:02,2023-12-04 14:24:10,FREDERICK STREET SOUTH,40,3,37,OPEN,Frederick Street South,53.3415,-6.25685
99,2023-12-04 14:30:02,2023-12-04 14:24:44,CITY QUAY,30,7,23,OPEN,City Quay,53.3466,-6.24615
100,2023-12-04 14:30:02,2023-12-04 14:26:22,HEUSTON BRIDGE (SOUTH),25,19,6,OPEN,Heuston Bridge (South),53.3471,-6.29204
101,2023-12-04 14:30:02,2023-12-04 14:22:43,KING STREET NORTH,30,29,1,OPEN,King Street North,53.3503,-6.27351
102,2023-12-04 14:30:02,2023-12-04 14:23:09,WESTERN WAY,40,27,13,OPEN,Western Way,53.3549,-6.26942
103,2023-12-04 14:30:02,2023-12-04 14:24:08,GRANGEGORMAN LOWER (SOUTH),40,40,0,OPEN,Grangegorman Lower (South),53.3547,-6.27868
104,2023-12-04 14:30:02,2023-12-04 14:24:16,GRANGEGORMAN LOWER (CENTRAL),40,24,16,OPEN,Grangegorman Lower (Central),53.3552,-6.27842
105,2023-12-04 14:30:02,2023-12-04 14:25:49,GRANGEGORMAN LOWER (NORTH),36,35,1,OPEN,Grangegorman Lower (North),53.356,-6.27838
106,2023-12-04 14:30:02,2023-12-04 14:22:21,RATHDOWN ROAD,40,23,17,OPEN,Rathdown Road,53.3589,-6.28034
107,2023-12-04 14:30:02,2023-12-04 14:23:06,CHARLEVILLE ROAD,40,26,14,OPEN,Charleville Road,53.3592,-6.28187
108,2023-12-04 14:30:02,2023-12-04 14:24:06,AVONDALE ROAD,35,21,14,OPEN,Avondale Road,53.3594,-6.27614
109,2023-12-04 14:30:02,2023-12-04 14:25:25,BUCKINGHAM STREET LOWER,29,11,18,OPEN,Buckingham Street Lower,53.3533,-6.24932
110,2023-12-04 14:30:02,2023-12-04 14:26:05,PHIBSBOROUGH ROAD,40,28,12,OPEN,Phibsborough Road,53.3563,-6.27372
111,2023-12-04 14:30:02,2023-12-04 14:23:55,MOUNTJOY SQUARE EAST,40,39,1,OPEN,Mountjoy Square East,53.3567,-6.25636
112,2023-12-04 14:30:02,2023-12-04 14:26:31,NORTH CIRCULAR ROAD (O'CONNELL'S),30,13,17,OPEN,North Circular Road (O'Connell's),53.3578,-6.25156
113,2023-12-04 14:30:02,2023-12-04 14:23:34,MERRION SQUARE SOUTH,40,1,37,OPEN,Merrion Square South,53.3386,-6.24861
114,2023-12-04 14:30:02,2023-12-04 14:25:40,WILTON TERRACE (PARK),40,7,33,OPEN,Wilton Terrace (Park),53.3337,-6.24834
115,2023-12-04 14:30:02,2023-12-04 14:26:14,KILLARNEY STREET,30,29,1,OPEN,Killarney Street,53.3548,-6.24758
116,2023-12-04 14:30:02,2023-12-04 14:24:57,BROADSTONE,30,28,2,OPEN,Broadstone,53.3547,-6.27231
117,2023-12-04 14:30:02,2023-12-04 14:22:30,HANOVER QUAY EAST,40,9,31,OPEN,Hanover Quay East,53.3437,-6.23175
1,2023-12-04 15:00:03,2023-12-04 14:59:35,CLARENDON ROW,31,1,30,OPEN,Clarendon Row,53.3409,-6.2625
2,2023-12-04 15:00:03,2023-12-04 14:52:50,BLESSINGTON STREET,20,18,2,OPEN,Blessington Street,53.3568,-6.26814
3,2023-12-04 15:00:03,2023-12-04 14:54:36,BOLTON STREET,20,19,1,OPEN,Bolton Street,53.3512,-6.26986
4,2023-12-04 15:00:03,2023-12-04 14:55:40,GREEK STREET,20,1,19,OPEN,Greek Street,53.3469,-6.27298
5,2023-12-04 15:00:03,2023-12-04 14:59:40,CHARLEMONT PLACE,40,33,7,OPEN,Charlemont Street,53.3307,-6.26018
6,2023-12-04 15:00:03,2023-12-04 14:53:13,CHRISTCHURCH PLACE,20,17,3,OPEN,Christchurch Place,53.3434,-6.27012
7,2023-12-04 15:00:03,2023-12-04 14:57:49,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507
8,2023-12-04 15:00:03,2023-12-04 14:54:41,CUSTOM HOUSE QUAY,30,21,9,OPEN,Custom House Quay,53.3479,-6.24805
9,2023-12-04 15:00:03,2023-12-04 14:58:02,EXCHEQUER STREET,24,16,8,OPEN,Exchequer Street,53.343,-6.26358
10,2023-12-04 15:00:03,2023-12-04 14:56:41,DAME STREET,16,8,8,OPEN,Dame Street,53.344,-6.2668
11,2023-12-04 15:00:03,2023-12-04 14:52:42,EARLSFORT TERRACE,30,11,19,OPEN,Earlsfort Terrace,53.3343,-6.2585
12,2023-12-04 15:00:03,2023-12-04 14:58:03,ECCLES STREET,20,14,6,OPEN,Eccles Street,53.3592,-6.26978
13,2023-12-04 15:00:03,2023-12-04 14:54:07,FITZWILLIAM SQUARE WEST,30,21,9,OPEN,Fitzwilliam Square West,53.3361,-6.25282
14,2023-12-04 15:00:03,2023-12-04 14:59:23,FOWNES STREET UPPER,30,3,27,OPEN,Fownes Street Upper,53.3446,-6.26337
15,2023-12-04 15:00:03,2023-12-04 14:55:44,HARDWICKE STREET,16,15,1,OPEN,Hardwicke Street,53.3555,-6.26442
16,2023-12-04 15:00:03,2023-12-04 14:52:14,GEORGES QUAY,20,17,3,OPEN,Georges Quay,53.3475,-6.25219
17,2023-12-04 15:00:03,2023-12-04 14:58:00,GOLDEN LANE,20,14,6,OPEN,Golden Lane,53.3408,-6.26773
18,2023-12-04 15:00:03,2023-12-04 14:54:56,GRANTHAM STREET,30,29,0,OPEN,Grantham Street,53.3341,-6.26544
19,2023-12-04 15:00:03,2023-12-04 14:56:38,HERBERT PLACE,30,9,21,OPEN,Herbert Place,53.3344,-6.24557
20,2023-12-04 15:00:03,2023-12-04 14:56:35,JAMES STREET EAST,30,6,24,OPEN,James Street East,53.3366,-6.24811
21,2023-12-04 15:00:03,2023-12-04 14:55:19,LEINSTER STREET SOUTH,30,3,27,OPEN,Leinster Street South,53.3422,-6.25449
22,2023-12-04 15:00:03,2023-12-04 14:58:49,TOWNSEND STREET,20,7,13,OPEN,Townsend Street,53.3459,-6.25461
23,2023-12-04 15:00:03,2023-12-04 14:55:07,CUSTOM HOUSE,30,19,11,OPEN,Custom House,53.3483,-6.25466
24,2023-12-04 15:00:03,2023-12-04 14:55:50,CATHAL BRUGHA STREET,20,17,3,OPEN,Cathal Brugha Street,53.3521,-6.26053
25,2023-12-04 15:00:03,2023-12-04 14:56:30,MERRION SQUARE EAST,30,9,21,OPEN,Merrion Square East,53.3394,-6.24655
26,2023-12-04 15:00:03,2023-12-04 14:52:12,MERRION SQUARE WEST,20,6,14,OPEN,Merrion Square West,53.3398,-6.25199
27,2023-12-04 15:00:03,2023-12-04 14:53:40,MOLESWORTH STREET,20,2,18,OPEN,Molesworth Street,53.3413,-6.25812
28,2023-12-04 15:00:03,2023-12-04 14:56:22,MOUNTJOY SQUARE WEST,30,18,12,OPEN,Mountjoy Square West,53.3563,-6.25859
29,2023-12-04 15:00:03,2023-12-04 14:56:33,ORMOND QUAY UPPER,29,21,8,OPEN,Ormond Quay Upper,53.3461,-6.268
30,2023-12-04 15:00:03,2023-12-04 14:58:32,PARNELL SQUARE NORTH,20,20,0,OPEN,Parnell Square North,53.3535,-6.26531
31,2023-12-04 15:00:03,2023-12-04 14:54:02,PARNELL STREET,20,5,15,OPEN,Parnell Street,53.3509,-6.26512
32,2023-12-04 15:00:03,2023-12-04 14:55:28,PEARSE STREET,30,15,15,OPEN,Pearse Street,53.3443,-6.25043
33,2023-12-04 15:00:03,2023-12-04 14:58:09,PRINCES STREET / O'CONNELL STREET,23,13,10,OPEN,Princes Street / O'Connell Street,53.349,-6.26031
34,2023-12-04 15:00:03,2023-12-04 14:58:50,PORTOBELLO HARBOUR,30,27,3,OPEN,Portobello Harbour,53.3304,-6.26516
35,2023-12-04 15:00:03,2023-12-04 14:56:24,SMITHFIELD,30,27,3,OPEN,Smithfield,53.3477,-6.27821
36,2023-12-04 15:00:03,2023-12-04 14:56:45,ST. STEPHEN'S GREEN EAST,40,15,25,OPEN,St. Stephen's Green East,53.3378,-6.25603
37,2023-12-04 15:00:03,2023-12-04 14:53:09,ST. STEPHEN'S GREEN SOUTH,30,24,6,OPEN,St. Stephen's Green South,53.3375,-6.26199
38,2023-12-04 15:00:03,2023-12-04 14:55:51,TALBOT STREET,40,14,26,OPEN,Talbot Street,53.351,-6.25294
39,2023-12-04 15:00:03,2023-12-04 14:58:40,WILTON TERRACE,20,18,2,OPEN,Wilton Terrace,53.3324,-6.25272
40,2023-12-04 15:00:03,2023-12-04 14:59:31,JERVIS STREET,21,4,17,OPEN,Jervis Street,53.3483,-6.26665
41,2023-12-04 15:00:03,2023-12-04 14:57:59,HARCOURT TERRACE,20,18,2,OPEN,Harcourt Terrace,53.3328,-6.25794
42,2023-12-04 15:00:03,2023-12-04 14:53:39,SMITHFIELD NORTH,30,30,0,OPEN,Smithfield North,53.3496,-6.2782
43,2023-12-04 15:00:03,2023-12-04 14:54:34,PORTOBELLO ROAD,30,30,0,OPEN,Portobello Road,53.3301,-6.26804
44,2023-12-04 15:00:03,2023-12-04 14:54:49,UPPER SHERRARD STREET,30,30,0,OPEN,Upper Sherrard Street,53.3584,-6.26064
45,2023-12-04 15:00:03,2023-12-04 14:56:34,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527
47,2023-12-04 15:00:03,2023-12-04 14:53:01,HERBERT STREET,40,26,14,OPEN,Herbert Street,53.3357,-6.24551
48,2023-12-04 15:00:03,2023-12-04 14:54:11,EXCISE WALK,40,38,2,OPEN,Excise Walk,53.3478,-6.24424
49,2023-12-04 15:00:03,2023-12-04 14:56:19,GUILD STREET,40,30,10,OPEN,Guild Street,53.3479,-6.24093
50,2023-12-04 15:00:03,2023-12-04 14:56:50,GEORGES LANE,40,36,4,OPEN,George's Lane,53.3502,-6.2797
51,2023-12-04 15:00:03,2023-12-04 14:57:29,YORK STREET WEST,40,36,4,OPEN,York Street West,53.3393,-6.2647
52,2023-12-04 15:00:03,2023-12-04 14:53:50,YORK STREET EAST,32,11,21,OPEN,York Street East,53.3388,-6.262
53,2023-12-04 15:00:03,2023-12-04 14:57:28,NEWMAN HOUSE,40,25,15,OPEN,Newman House,53.3371,-6.26059
54,2023-12-04 15:00:03,2023-12-04 14:59:13,CLONMEL STREET,33,23,10,OPEN,Clonmel Street,53.336,-6.26298
55,2023-12-04 15:00:03,2023-12-04 14:59:37,HATCH STREET,36,14,22,OPEN,Hatch Street,53.334,-6.26071
56,2023-12-04 15:00:03,2023-12-04 14:53:21,MOUNT STREET LOWER,40,5,35,OPEN,Mount Street Lower,53.338,-6.24153
57,2023-12-04 15:00:03,2023-12-04 14:52:53,GRATTAN STREET,23,1,22,OPEN,Grattan Street,53.3396,-6.24378
58,2023-12-04 15:00:03,2023-12-04 14:55:57,SIR PATRICK DUN'S,40,12,28,OPEN,Sir Patrick's Dun,53.3392,-6.24064
59,2023-12-04 15:00:03,2023-12-04 14:59:18,DENMARK STREET GREAT,20,15,5,OPEN,Denmark Street Great,53.3556,-6.2614
60,2023-12-04 15:00:03,2023-12-04 14:56:38,NORTH CIRCULAR ROAD,30,22,8,OPEN,North Circular Road,53.3596,-6.26035
61,2023-12-04 15:00:03,2023-12-04 14:52:16,HARDWICKE PLACE,25,24,1,OPEN,Hardwicke Place,53.357,-6.26323
62,2023-12-04 15:00:03,2023-12-04 14:53:48,LIME STREET,40,19,21,OPEN,Lime Street,53.346,-6.24358
63,2023-12-04 15:00:03,2023-12-04 14:54:38,FENIAN STREET,35,16,19,OPEN,Fenian Street,53.3414,-6.24672
64,2023-12-04 15:00:03,2023-12-04 14:55:34,SANDWITH STREET,40,12,28,OPEN,Sandwith Street,53.3452,-6.24716
65,2023-12-04 15:00:03,2023-12-04 14:56:40,CONVENTION CENTRE,40,2,38,OPEN,Convention Centre,53.3474,-6.23852
66,2023-12-04 15:00:03,2023-12-04 14:56:47,NEW CENTRAL BANK,40,11,29,OPEN,New Central Bank,53.3471,-6.23475
67,2023-12-04 15:00:03,2023-12-04 14:59:34,THE POINT,40,38,2,OPEN,The Point,53.3469,-6.23085
68,2023-12-04 15:00:03,2023-12-04 14:55:42,HANOVER QUAY,40,23,17,OPEN,Hanover Quay,53.3441,-6.23715
69,2023-12-04 15:00:03,2023-12-04 14:58:44,GRAND CANAL DOCK,40,6,34,OPEN,Grand Canal Dock,53.3426,-6.2387
71,2023-12-04 15:00:03,2023-12-04 14:52:38,KEVIN STREET,40,20,20,OPEN,Kevin Street,53.3378,-6.2677
72,2023-12-04 15:00:03,2023-12-04 14:53:41,JOHN STREET WEST,31,29,2,OPEN,John Street West,53.3431,-6.27717
73,2023-12-04 15:00:03,2023-12-04 14:54:45,FRANCIS STREET,30,30,0,OPEN,Francis Street,53.3421,-6.27523
74,2023-12-04 15:00:03,2023-12-04 14:55:46,OLIVER BOND STREET,30,11,19,OPEN,Oliver Bond Street,53.3439,-6.28053
75,2023-12-04 15:00:03,2023-12-04 14:56:07,JAMES STREET,40,34,6,OPEN,James Street,53.3435,-6.28741
76,2023-12-04 15:00:03,2023-12-04 14:52:27,MARKET STREET SOUTH,38,23,15,OPEN,Market Street South,53.3423,-6.28766
77,2023-12-04 15:00:03,2023-12-04 14:53:37,WOLFE TONE STREET,29,22,7,OPEN,Wolfe Tone Street,53.3489,-6.26746
78,2023-12-04 15:00:03,2023-12-04 14:59:39,MATER HOSPITAL,40,34,6,OPEN,Mater Hospital,53.36,-6.26483
79,2023-12-04 15:00:03,2023-12-04 14:55:44,ECCLES STREET EAST,27,22,5,OPEN,Eccles Street East,53.3581,-6.2656
80,2023-12-04 15:00:03,2023-12-04 14:49:44,ST JAMES HOSPITAL (LUAS),40,21,19,OPEN,St James Hospital (Luas),53.3414,-6.29295
82,2023-12-04 15:00:03,2023-12-04 14:52:41,MOUNT BROWN,22,22,0,OPEN,Mount Brown,53.3416,-6.29719
83,2023-12-04 15:00:03,2023-12-04 14:54:25,EMMET ROAD,40,29,1,OPEN,Emmet Road,53.3407,-6.30819
84,2023-12-04 15:00:03,2023-12-04 14:55:15,BROOKFIELD ROAD,30,28,2,OPEN,Brookfield Road,53.339,-6.30022
85,2023-12-04 15:00:03,2023-12-04 14:56:39,ROTHE ABBEY,35,31,4,OPEN,Rothe Abbey,53.3388,-6.30395
86,2023-12-04 15:00:03,2023-12-04 14:52:40,PARKGATE STREET,38,37,1,OPEN,Parkgate Street,53.348,-6.2918
87,2023-12-04 15:00:03,2023-12-04 14:53:34,COLLINS BARRACKS MUSEUM,38,32,6,OPEN,Collins Barracks Museum,53.3475,-6.28525
88,2023-12-04 15:00:03,2023-12-04 14:54:11,BLACKHALL PLACE,30,30,0,OPEN,Blackhall Place,53.3488,-6.28164
89,2023-12-04 15:00:03,2023-12-04 14:55:43,FITZWILLIAM SQUARE EAST,40,27,13,OPEN,Fitzwilliam Square East,53.3352,-6.2509
90,2023-12-04 15:00:03,2023-12-04 14:58:34,BENSON STREET,40,17,23,OPEN,Benson Street,53.3442,-6.23345
91,2023-12-04 15:00:03,2023-12-04 14:52:46,SOUTH DOCK ROAD,30,14,16,OPEN,South Dock Road,53.3418,-6.23129
92,2023-12-04 15:00:03,2023-12-04 14:54:27,HEUSTON BRIDGE (NORTH),40,18,22,OPEN,Heuston Bridge (North),53.3478,-6.29243
93,2023-12-04 15:00:03,2023-12-04 14:54:41,HEUSTON STATION (CENTRAL),40,39,1,OPEN,Heuston Station (Central),53.3466,-6.29692
94,2023-12-04 15:00:03,2023-12-04 14:55:21,HEUSTON STATION (CAR PARK),40,30,10,OPEN,Heuston Station (Car Park),53.347,-6.2978
95,2023-12-04 15:00:03,2023-12-04 14:56:28,ROYAL HOSPITAL,40,35,5,OPEN,Royal Hospital,53.3439,-6.29706
96,2023-12-04 15:00:03,2023-12-04 14:52:20,KILMAINHAM LANE,30,29,1,OPEN,Kilmainham Lane,53.3418,-6.30509
97,2023-12-04 15:00:03,2023-12-04 14:54:40,KILMAINHAM GAOL,40,23,17,OPEN,Kilmainham Gaol,53.3421,-6.31002
98,2023-12-04 15:00:03,2023-12-04 14:54:28,FREDERICK STREET SOUTH,40,3,37,OPEN,Frederick Street South,53.3415,-6.25685
99,2023-12-04 15:00:03,2023-12-04 14:55:01,CITY QUAY,30,8,22,OPEN,City Quay,53.3466,-6.24615
100,2023-12-04 15:00:03,2023-12-04 14:56:40,HEUSTON BRIDGE (SOUTH),25,16,9,OPEN,Heuston Bridge (South),53.3471,-6.29204
101,2023-12-04 15:00:03,2023-12-04 14:53:01,KING STREET NORTH,30,30,0,OPEN,King Street North,53.3503,-6.27351
102,2023-12-04 15:00:03,2023-12-04 14:53:27,WESTERN WAY,40,26,14,OPEN,Western Way,53.3549,-6.26942
103,2023-12-04 15:00:03,2023-12-04 14:54:25,GRANGEGORMAN LOWER (SOUTH),40,39,1,OPEN,Grangegorman Lower (South),53.3547,-6.27868
104,2023-12-04 15:00:03,2023-12-04 14:54:35,GRANGEGORMAN LOWER (CENTRAL),40,25,15,OPEN,Grangegorman Lower (Central),53.3552,-6.27842
105,2023-12-04 15:00:03,2023-12-04 14:56:06,GRANGEGORMAN LOWER (NORTH),36,36,0,OPEN,Grangegorman Lower (North),53.356,-6.27838
106,2023-12-04 15:00:03,2023-12-04 14:52:38,RATHDOWN ROAD,40,23,17,OPEN,Rathdown Road,53.3589,-6.28034
107,2023-12-04 15:00:03,2023-12-04 14:53:25,CHARLEVILLE ROAD,40,26,14,OPEN,Charleville Road,53.3592,-6.28187
108,2023-12-04 15:00:03,2023-12-04 14:54:23,AVONDALE ROAD,35,23,12,OPEN,Avondale Road,53.3594,-6.27614
109,2023-12-04 15:00:03,2023-12-04 14:55:43,BUCKINGHAM STREET LOWER,29,12,17,OPEN,Buckingham Street Lower,53.3533,-6.24932
110,2023-12-04 15:00:03,2023-12-04 14:56:21,PHIBSBOROUGH ROAD,40,28,12,OPEN,Phibsborough Road,53.3563,-6.27372
111,2023-12-04 15:00:03,2023-12-04 14:52:53,MOUNTJOY SQUARE EAST,40,40,0,OPEN,Mountjoy Square East,53.3567,-6.25636
112,2023-12-04 15:00:03,2023-12-04 14:59:37,NORTH CIRCULAR ROAD (O'CONNELL'S),30,11,19,OPEN,North Circular Road (O'Connell's),53.3578,-6.25156
